endTime,artistName,trackName,msPlayed
2022-01-13 00:46,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",238286
2022-01-13 00:46,Phil Collins,Another Day in Paradise - 2016 Remaster,1320
2022-01-13 00:46,Joey Bada$$,Survival Tactics,140
2022-01-13 00:51,Hindia,Rumah Ke Rumah,277457
2022-01-13 00:55,Jeff Buckley,Hallelujah,289172
2022-01-13 00:55,JAE5,Dimension (feat. Skepta & Rema),1090
2022-01-13 00:55,YOASOBI,夜に駆ける,1550
2022-01-13 00:56,The Cavemen.,Osondu,0
2022-01-13 00:56,Post Malone,White Iverson,0
2022-01-13 00:56,Pitbull,Time of Our Lives,0
2022-01-13 00:56,Tate McRae,you broke me first,1030
2022-01-13 00:56,ADMT,Man Now,0
2022-01-13 00:56,Warren G,This D.J.,0
2022-01-13 00:56,Juice WRLD,Smile (with The Weeknd),1150
2022-01-13 00:56,Olamide,Jailer (feat. Jaywillz),710
2022-01-13 00:56,Zarion Uti,What's Gwanin,0
2022-01-13 00:56,Birdy,People Help the People,0
2022-01-13 00:56,DJ Khaled,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive",0
2022-01-13 00:56,Martin Garrix,In the Name of Love,0
2022-01-13 00:56,LAYCON,All over Me,0
2022-01-13 00:56,Daniel Caesar,CYANIDE REMIX (feat. Koffee),200
2022-01-13 00:56,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",0
2022-01-13 00:56,Mr Twin Sister,Meet the Frownies,0
2022-01-13 00:56,Wale the Sage,Bleue,0
2022-01-13 00:56,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),240
2022-01-13 00:59,Mayorkun,Holy Father,184000
2022-01-13 00:59,Emotional Oranges,West Coast Love,8670
2022-01-13 00:59,Dave,Streatham,1560
2022-01-13 00:59,Arz,Alone With You,4820
2022-01-13 01:03,Emotional Oranges,West Coast Love,183960
2022-01-13 01:03,Kanye West,30 Hours,1730
2022-01-13 01:03,Dave,Streatham,2290
2022-01-13 01:09,Kendrick Lamar,Alright,219333
2022-01-13 01:10,Kaiit,Miss Shiney,9126
2022-01-13 01:10,Freya Ridings,Lost Without You,1110
2022-01-13 01:11,Twenty One Pilots,Car Radio,76250
2022-01-13 07:03,Lil Kesh,Don't Call Me (feat. Zinoleesky),178983
2022-01-13 07:03,Mohbad,Backside,9791
2022-01-13 07:05,Bad Boy Timz,Move,84181
2022-01-13 08:09,Twenty One Pilots,Car Radio,1590
2022-01-13 20:30,BNXN fka Buju,Italy,38250
2022-01-13 20:30,Gil Scott-Heron,New York Is Killing Me,65664
2022-01-14 18:24,Anthony Hamilton,Comin' from Where I'm From - Radio Mix,9237
2022-01-15 10:57,BNXN fka Buju,Italy,188395
2022-01-15 10:57,Bad Boy Timz,Move,17840
2022-01-15 10:57,Zaini,wherever you would call me,10335
2022-01-15 11:01,Anthony Hamilton,Comin' from Where I'm From - Radio Mix,240146
2022-01-15 11:04,Bad Boy Timz,Move,150491
2022-01-15 11:09,Kodak Black,Super Gremlin,200547
2022-01-15 21:11,BNXN fka Buju,Italy,22154
2022-01-15 21:32,Kodak Black,Super Gremlin,389248
2022-01-15 21:32,Kodak Black,Super Gremlin,83541
2022-01-15 22:16,BNXN fka Buju,Italy,8402
2022-01-16 00:22,Kodak Black,Super Gremlin,90837
2022-01-16 00:23,Kodak Black,Super Gremlin,24000
2022-01-16 07:37,Phyno,SFSG (So Far So Good),0
2022-01-16 13:45,Rex Orange County,Television / So Far So Good,8405
2022-01-16 18:04,Ajebo Hustlers,Loyalty,147477
2022-01-16 18:04,Lojay,Monalisa,2303
2022-01-16 18:06,Rex Orange County,Television / So Far So Good,124031
2022-01-19 18:45,Lil Wayne,Cameras (feat. Allan Cubas),5631
2022-01-19 18:45,Rex Orange County,Television / So Far So Good,5973
2022-01-20 00:03,Benny Benassi,Cinema,11520
2022-01-20 00:04,Gary Go,Cinema - Acoustic,49834
2022-01-20 06:52,Carolina Gaitán - La Gaita,We Don't Talk About Bruno,247488
2022-01-20 06:53,Gary Go,Cinema - Acoustic,14591
2022-01-20 11:14,Ajebo Hustlers,Loyalty,166208
2022-01-20 11:16,Bad Boy Timz,Move,150491
2022-01-20 11:21,BNXN fka Buju,Italy (feat. Blaq Diamond),188395
2022-01-20 11:23,Mohbad,Backside,143439
2022-01-20 11:26,Fireboy DML,Peru,187111
2022-01-20 11:29,Mayorkun,Holy Father,184000
2022-01-20 11:33,Reekado Banks,Ozumba Mbadiwe,212636
2022-01-20 11:36,Timaya,Cold Outside,181224
2022-01-20 11:39,Mohbad,Feel Good,169813
2022-01-20 11:42,5 Seconds of Summer,Ghost Of You,197411
2022-01-20 11:46,Tion Wayne,Who's True,7408
2022-01-20 11:46,Burna Boy,Want It All,232500
2022-01-20 11:46,5 Seconds of Summer,Ghost Of You,1416
2022-01-20 11:46,5 Seconds of Summer,Ghost Of You,905
2022-01-20 11:46,Lojay,Monalisa,882
2022-01-20 11:50,Burna Boy,Want It All,232500
2022-01-20 11:54,Tion Wayne,Who's True,211337
2022-01-20 11:57,Lojay,Monalisa,213991
2022-01-20 12:01,Oxlade,DKT,133946
2022-01-20 12:04,Basketmouth,Your Body (feat. Buju),130918
2022-01-20 12:04,Nujabes,Lady Brown (feat. Cise Starr from CYNE),3466
2022-01-20 12:07,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,188368
2022-01-20 12:07,Bob Moses,Writing On The Wall,5946
2022-01-20 12:11,Ayra Starr,Bloody Samaritan,187000
2022-01-20 12:14,Aycen,White Tee,789
2022-01-20 12:14,A-Wall,Loverboy,17834
2022-01-20 12:14,Adekunle Gold,High,193758
2022-01-20 12:14,awfultune,I Met Sarah in the Bathroom,719
2022-01-20 12:17,Adekunle Gold,Sinner,174117
2022-01-20 12:18,Kodaline,All I Want,26815
2022-01-20 12:21,Kanye West,No Child Left Behind,178061
2022-01-20 12:28,Kanye West,Jail,462628
2022-01-20 12:31,Kanye West,Moon,154917
2022-01-20 12:33,Harold Melvin & The Blue Notes,I Miss You (feat. Teddy Pendergrass),3332
2022-01-20 12:33,Zinoleesky,Naira Marley,133443
2022-01-20 12:37,Wizkid,Mood (feat. BNXN),209760
2022-01-20 12:38,Wizkid,Anoti,89765
2022-01-20 12:40,Zugo,Colorado,111641
2022-01-20 12:43,Ramz,Barking,170434
2022-01-20 12:44,DC,Paro(noia),70704
2022-01-20 12:45,Jinmi Adbuls,Long Distance,74303
2022-01-20 12:48,Kizz Daniel,Lie,156600
2022-01-20 12:48,Zaini,wherever you would call me,1143
2022-01-20 12:51,BNXN fka Buju,Outside,191976
2022-01-20 12:53,LAYCON,All over Me,115188
2022-01-20 12:55,Daniel Caesar,CYANIDE REMIX (feat. Koffee),9073
2022-01-20 12:55,Reminisce,Omo X 100,126750
2022-01-20 12:57,Olamide,Want (feat. Fave),101250
2022-01-20 13:00,Olamide,Rock,185769
2022-01-20 13:04,Olamide,Jailer (feat. Jaywillz),222812
2022-01-20 13:06,Olamide,Julie,117551
2022-01-20 13:06,Rxseboy,when we were 16,15830
2022-01-20 13:10,Rema,Soundgasm,190937
2022-01-20 13:13,Ne-Yo,So Sick,177168
2022-01-20 13:16,LADIPOE,Feeling,195720
2022-01-20 13:19,Vector,Early Momo,190333
2022-01-20 13:23,Mario,Let Me Love You,241905
2022-01-20 13:27,Barry Jhay,Aiye,221588
2022-01-20 13:43,Lagbaja,Never Far Away,439994
2022-01-20 13:47,JAE5,Dimension (feat. Skepta & Rema),234026
2022-01-20 13:50,Gyakie,Forever (Remix),201600
2022-01-20 13:55,Show Dem Camp,Good Time,244705
2022-01-20 14:00,Show Dem Camp,Flex On You,224326
2022-01-20 14:04,Show Dem Camp,Do Me Nice,257684
2022-01-20 14:11,Show Dem Camp,Love On Weekends,120440
2022-01-21 04:15,Ajebo Hustlers,Loyalty,167142
2022-01-21 04:15,Rex Orange County,Television / So Far So Good,0
2022-01-21 04:17,Ajebo Hustlers,Loyalty,167142
2022-01-21 04:25,Anthony Hamilton,Comin' from Where I'm From - Radio Mix,1850
2022-01-21 04:25,Bad Boy Timz,Move,780
2022-01-21 04:25,Rex Orange County,Television / So Far So Good,452687
2022-01-21 04:28,Kodak Black,Super Gremlin,200547
2022-01-21 04:32,BNXN fka Buju,Italy (feat. Blaq Diamond),188395
2022-01-21 04:35,5 Seconds of Summer,Ghost Of You,197411
2022-01-21 04:39,Lil Wayne,President Carter,255373
2022-01-21 04:45,Lil Wayne,How To Love,240306
2022-01-21 04:49,Lil Wayne,So Special,232093
2022-01-21 04:52,Lil Wayne,Abortion,223920
2022-01-21 04:57,Lil Wayne,She Will,305840
2022-01-21 05:02,Lil Wayne,Nightmares Of The Bottom,281080
2022-01-21 05:03,Show Dem Camp,Love On Weekends,94016
2022-01-21 05:06,Sebastian Yatra,Dos Oruguitas,214613
2022-01-21 05:08,Mohbad,Backside,143439
2022-01-21 06:06,Niniola,I Did It (Bum Bum),21190
2022-01-21 23:41,Lil Wayne,Nightmares Of The Bottom,670
2022-01-21 23:41,Lil Wayne,How To Love,530
2022-01-21 23:41,Anthony Hamilton,Comin' from Where I'm From - Radio Mix,810
2022-01-21 23:41,Kodak Black,Super Gremlin,560
2022-01-21 23:41,5 Seconds of Summer,Ghost Of You,1140
2022-01-21 23:41,BNXN fka Buju,Italy (feat. Blaq Diamond),1050
2022-01-21 23:41,Bad Boy Timz,Move,610
2022-01-21 23:41,Lil Wayne,So Special,460
2022-01-21 23:41,Lil Wayne,Abortion,530
2022-01-21 23:41,Lil Wayne,President Carter,750
2022-01-21 23:41,Lil Wayne,She Will,550
2022-01-21 23:41,Sebastian Yatra,Dos Oruguitas,830
2022-01-21 23:41,Rex Orange County,Television / So Far So Good,820
2022-01-21 23:41,Mohbad,Backside,1420
2022-01-21 23:46,Ajebo Hustlers,Loyalty,316172
2022-01-21 23:47,Rex Orange County,Television / So Far So Good,6947
2022-01-21 23:50,flora cash,You're Somebody Else,218883
2022-01-21 23:55,Taylor Swift,exile (feat. Bon Iver),285634
2022-01-21 23:59,Boy & Bear,Wicked Game - Acoustic,252253
2022-01-22 00:04,Landon Pigg,Falling in Love at a Coffee Shop,270840
2022-01-22 00:07,Gracie Abrams,Stay,177152
2022-01-22 00:08,Novo Amor,State Lines,65996
2022-01-22 00:09,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,83360
2022-01-22 00:12,Jack Curley,Down,184984
2022-01-22 00:16,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208173
2022-01-22 00:18,Haux,Calico,118671
2022-01-22 00:19,The Paper Kites,Take Me Home (feat. Nadia Reid),93730
2022-01-22 00:20,Miller Roberts,All Over Again,63520
2022-01-22 00:24,PJ Harding,The Worst Of You,209813
2022-01-22 00:26,Alexander 23,IDK You Yet,100156
2022-01-22 00:29,Hollow Coves,Evermore,223846
2022-01-22 00:32,Azure Ryder,Wolves,163821
2022-01-22 00:36,will hyde,dark until september.,207679
2022-01-22 00:39,Billie Eilish,Male Fantasy,194886
2022-01-22 00:42,Dustin Tebbutt,Last Line,190965
2022-01-22 00:46,Lorde,Stoned at the Nail Salon,213630
2022-01-22 00:47,Tom Young,I Don't Need Anything But My Love,76710
2022-01-22 00:51,Thelma Plum,Homecoming Queen,231666
2022-01-22 00:53,flora cash,Soul Mate,16773
2022-01-22 00:54,Taylor Swift,evermore (feat. Bon Iver),44800
2022-01-22 00:56,The Happiest Kind of Sad,Smile At The Party,124860
2022-01-22 00:59,Noah Cyrus,re: Stacks - Spotify Singles,161600
2022-01-22 01:01,Garrett Kato,Delusional,163540
2022-01-22 01:02,Maple Glider,Friend,15940
2022-01-22 01:04,Leon Bridges,Like a Ship,117300
2022-01-22 01:09,L.A.B.,Yes I Do,310760
2022-01-22 01:10,Harmony Byrne,Kings & Queens,96200
2022-01-22 01:11,Tash Sultana,Greed,17310
2022-01-22 01:11,The Black Keys,Going Down South,43570
2022-01-22 01:12,Omah Lay,Damn (Feat. 6LACK) (Bonus Track),4830
2022-01-22 01:15,Dopeworm,Bamilo,185051
2022-01-22 01:20,Fave,Baby Riddim,345765
2022-01-22 01:25,melvitto,Come Over,248366
2022-01-22 01:27,Fireboy DML,Peru,151640
2022-01-22 01:30,Tems,Damages,169411
2022-01-22 01:33,Ayra Starr,Away,169400
2022-01-22 01:39,Tems,Damages,50048
2022-01-22 01:42,Ayra Starr,Away,166272
2022-01-22 01:49,CKay,Emiliana,0
2022-01-22 01:50,Fave,Baby Riddim,59100
2022-01-22 01:51,Drake,Fountains (with Tems),85770
2022-01-22 01:54,Fireboy DML,King,165040
2022-01-22 01:57,Adekunle Gold,Okay,186299
2022-01-22 01:59,Dai Verse,Your Body (Cocaine),146521
2022-01-22 02:01,melvitto,Wait For You (feat. Oxlade),91098
2022-01-22 02:03,CKay,Felony,145040
2022-01-22 02:07,Magixx,Love Don't Cost A Dime,205714
2022-01-22 02:08,Fave,S.M.K,41155
2022-01-22 02:11,Magixx,Love Don't Cost A Dime,205714
2022-01-22 02:12,Fave,S.M.K,60385
2022-01-22 02:14,Tems,These Days,99130
2022-01-22 02:17,BNXN fka Buju,Never Stopped,193199
2022-01-22 02:18,CKay,Emiliana,89173
2022-01-22 02:19,Fireboy DML,Airplane Mode,95640
2022-01-22 02:20,Fireboy DML,Airplane Mode,60949
2022-01-22 02:24,Ruger,Dior,220525
2022-01-22 02:27,CKay,Jeje de Whine,140851
2022-01-22 02:33,Savage,Rosemary,188760
2022-01-22 02:34,Wizkid,Steady,37001
2022-01-22 02:34,Olamide,Need For Speed,2517
2022-01-22 02:36,Wande Coal,Again,116138
2022-01-22 02:38,BNXN fka Buju,Something sweet,148160
2022-01-22 02:41,Omah Lay,You,1215
2022-01-22 02:41,Fave,Beautifully,137493
2022-01-22 02:45,Joeboy,Focus,152941
2022-01-22 02:48,LADIPOE,Afro Jigga,186923
2022-01-22 02:50,Ajebo Hustlers,Solace,120000
2022-01-22 02:54,Mahalia,Roadside (+234 Remix) [feat. Rema & Ayra Starr],198705
2022-01-22 02:59,Obongjayar,Gone Girl,253685
2022-01-22 03:02,Moliy,Loud,147487
2022-01-22 03:04,Oxlade,DKT,21566
2022-01-22 03:04,Rema,Peace Of Mind,597
2022-01-22 03:07,Jaywillz,Medicine,159679
2022-01-22 03:08,Juls,Close To Me,67916
2022-01-22 03:11,Johnny Drille,loving is harder,149311
2022-01-22 03:14,Obongjayar,If You Say,218152
2022-01-22 03:17,Omah Lay,Free My Mind,175989
2022-01-22 03:21,LADIPOE,Know You,230020
2022-01-22 03:24,Troniq Music,More,178723
2022-01-22 03:27,Zubi,before,175000
2022-01-22 03:30,Ice Prince,Shakara,200869
2022-01-22 03:33,AV,Confession,188629
2022-01-22 03:36,Joeboy,Baby,165448
2022-01-22 03:39,Davido,Champion Sound,168438
2022-01-22 03:43,Joyce Olong,Outta Town,258511
2022-01-22 03:46,SPINALL,CLOUD 9,188823
2022-01-22 03:49,Ragz Originale,code red,155903
2022-01-22 03:52,Ajebo Hustlers,Loyalty,167142
2022-01-22 03:55,Omah Lay,Understand,174545
2022-01-22 03:58,Adekunle Gold,Sinner,174117
2022-01-22 04:00,CKay,Emiliana,164848
2022-01-22 04:04,Fave,Baby Riddim,190677
2022-01-22 04:07,Tems,Crazy Tings,182400
2022-01-22 04:10,Savage,Rosemary,188760
2022-01-22 04:13,Adekunle Gold,Okay,186299
2022-01-22 04:15,Oxlade,DKT,138181
2022-01-22 04:18,Cheque,History,177946
2022-01-22 04:21,Omah Lay,Confession,180773
2022-01-22 07:13,Savage,Confident,49100
2022-01-22 07:14,Fave,S.M.K,47488
2022-01-22 07:16,Fave,Obsessed,76202
2022-01-22 07:18,Jaywillz,Medicine,146304
2022-01-22 08:36,Fave,Obsessed,43550
2022-01-22 08:36,Jaywillz,Medicine,2350
2022-01-22 08:36,Obongjayar,Gone Girl,226282
2022-01-22 08:40,Obongjayar,Gone Girl,253685
2022-01-22 08:42,Ajebo Hustlers,Solace,120000
2022-01-22 08:46,Savage,Rosemary,188760
2022-01-22 08:49,Ruger,Dior,220525
2022-01-22 08:53,Magixx,Love Don't Cost A Dime,205714
2022-01-22 08:56,Adekunle Gold,Okay,186299
2022-01-22 08:59,Tems,Damages,169411
2022-01-22 09:01,Ayra Starr,Away,169400
2022-01-22 09:13,melvitto,Come Over,679028
2022-01-22 09:20,Garrett Kato,Delusional,449850
2022-01-22 09:24,Thelma Plum,Homecoming Queen,231666
2022-01-22 09:27,Gary Go,Cinema - Acoustic,188507
2022-01-22 09:30,Ajebo Hustlers,Loyalty,167142
2022-01-22 10:05,Rex Orange County,Television / So Far So Good,12686
2022-01-22 10:10,Anthony Hamilton,Comin' from Where I'm From - Radio Mix,240146
2022-01-22 10:13,Bad Boy Timz,Move,150491
2022-01-22 10:16,Kodak Black,Super Gremlin,200547
2022-01-22 10:19,BNXN fka Buju,Italy (feat. Blaq Diamond),188395
2022-01-22 10:23,Lil Wayne,Nightmares Of The Bottom,590
2022-01-22 10:23,Lil Wayne,How To Love,470
2022-01-22 10:23,5 Seconds of Summer,Ghost Of You,197411
2022-01-22 10:23,Lil Wayne,So Special,560
2022-01-22 10:23,Lil Wayne,Abortion,480
2022-01-22 10:23,Lil Wayne,President Carter,4117
2022-01-22 10:23,Lil Wayne,She Will,510
2022-01-22 10:26,Sebastian Yatra,Dos Oruguitas,214613
2022-01-22 10:29,Mohbad,Backside,143439
2022-01-22 10:32,Niniola,I Did It (Bum Bum),189237
2022-01-22 14:38,Coyote Theory,This Side of Paradise,161140
2022-01-22 14:39,Joy Again,Looking Out for You,19700
2022-01-22 14:39,Maroon 5,Payphone,24790
2022-01-22 14:42,Tay Iwar,YOGA,191483
2022-01-22 14:43,Rvdical the Kid,Nasa,59896
2022-01-22 14:44,Fireboy DML,Peru,2900
2022-01-22 14:44,DJ Boat,Old School Love,20880
2022-01-22 14:44,Ayra Starr,Bloody Samaritan,2120
2022-01-22 14:44,Omah Lay,Understand,940
2022-01-22 14:47,Omah Lay,Understand,174545
2022-01-22 14:50,1da Banton,No Wahala,17294
2022-01-22 14:50,Ayra Starr,Bloody Samaritan,187000
2022-01-22 14:50,CKay,Emiliana,1610
2022-01-22 14:54,LADIPOE,Running,214615
2022-01-22 14:57,Olamide,Infinity (feat. Omah Lay),4534
2022-01-22 14:57,Vector,Early Momo,193000
2022-01-22 15:00,Mayorkun,Holy Father,184000
2022-01-22 15:03,Tems,Crazy Tings,182400
2022-01-22 15:07,Adekunle Gold,High,236748
2022-01-22 15:10,Joeboy,Sip (Alcohol),158400
2022-01-22 15:13,Ruger,Dior,189071
2022-01-22 15:16,Fireboy DML,Peru,187111
2022-01-22 15:20,Lojay,Monalisa,213991
2022-01-22 15:23,Reekado Banks,Ozumba Mbadiwe,212636
2022-01-22 15:26,Davido,La La (feat. Ckay),187586
2022-01-22 15:28,Wizkid,Anoti,100163
2022-01-22 15:28,Wande Coal,Again,1710
2022-01-22 15:28,Troniq Music,Ojuju,2000
2022-01-22 15:30,Bad Boy Timz,Move,150491
2022-01-22 15:31,Savage,Confident,46688
2022-01-22 15:34,Timaya,Cold Outside,181224
2022-01-22 15:37,Kizz Daniel,Lie,156600
2022-01-22 15:40,Burna Boy,Question (feat. Don Jazzy),159295
2022-01-22 15:47,Kabza De Small,Asibe Happy,458777
2022-01-22 15:50,Jaywillz,Medicine,159679
2022-01-22 15:54,Tiwa Savage,Somebody’s Son (Ft Brandy),218130
2022-01-22 15:57,Burna Boy,B. D'OR (feat. Wizkid),32372
2022-01-22 15:57,Black Sherif,Second Sermon - Remix,17440
2022-01-22 15:57,Olamide,Rock,185769
2022-01-22 16:01,Teni,FOR YOU,188411
2022-01-22 16:03,Zinoleesky,Naira Marley,133443
2022-01-22 16:06,Olamide,Loading (feat. Bad Boy Timz),194000
2022-01-22 16:10,Naira Marley,Coming,247933
2022-01-22 16:13,Ajebo Hustlers,Pronto,160776
2022-01-22 16:16,Lil Kesh,Don't Call Me (feat. Zinoleesky),178983
2022-01-22 16:19,Mohbad,Feel Good,169813
2022-01-22 16:22,AV,Confession,188629
2022-01-22 16:24,Mayorkun,No Strings Attached,156000
2022-01-22 16:27,Zinoleesky,Kilofeshe,165000
2022-01-22 16:30,Davido,The Best (feat. Mayorkun),171724
2022-01-22 16:32,T-Classic,MAKAVELI,138114
2022-01-22 16:34,Ruger,Snapchat,89619
2022-01-22 16:37,Ajebo Hustlers,Loyalty,167142
2022-01-22 16:41,Bella Shmurda,Cash App,236068
2022-01-22 16:43,Davido,Champion Sound,154428
2022-01-22 16:45,Kwesi Arthur,Celebrate,100260
2022-01-22 16:48,Zlatan,Ale Yi,161066
2022-01-22 16:51,Mayorkun,Back In Office,191150
2022-01-22 16:55,Larry Gaaga,Low,233012
2022-01-22 20:03,Zinoleesky,Gone Far,124010
2022-01-22 20:20,Obongjayar,Gone Girl,1036965
2022-01-22 20:23,Ajebo Hustlers,Solace,120000
2022-01-22 20:26,Savage,Rosemary,188760
2022-01-22 20:57,Ruger,Dior,74134
2022-01-22 20:58,melvitto,Come Over,17904
2022-01-22 20:59,melvitto,Come Over,61340
2022-01-22 21:47,Obongjayar,Gone Girl,117900
2022-01-22 21:47,Obongjayar,Gone Girl,6464
2022-01-22 21:51,Obongjayar,Gone Girl,248771
2022-01-22 22:19,Ajebo Hustlers,Solace,8318
2022-01-22 22:19,Savage,Rosemary,7680
2022-01-22 22:22,Savage,Rosemary,182357
2022-01-22 22:23,Ruger,Dior,41653
2022-01-22 22:26,Magixx,Love Don't Cost A Dime,156310
2022-01-22 22:29,Adekunle Gold,Okay,186299
2022-01-22 22:30,Tems,Damages,33030
2022-01-23 01:56,BNXN fka Buju,Italy (feat. Blaq Diamond),2540
2022-01-23 07:05,T-Classic,MAKAVELI,138114
2022-01-23 07:08,Fave,Obsessed,164210
2022-01-23 07:11,Jaywillz,Medicine,159679
2022-01-23 07:15,Obongjayar,Gone Girl,253685
2022-01-23 07:17,Ajebo Hustlers,Solace,104133
2022-01-23 07:20,Savage,Rosemary,168213
2022-01-24 23:02,The Notorious B.I.G.,Juicy,72128
2022-01-25 07:24,The Notorious B.I.G.,Juicy,2645
2022-01-25 17:39,NF,JUST LIKE YOU,45568
2022-01-25 18:20,Tory Lanez,LA Confidential,341816
2022-01-25 18:28,Obongjayar,Gone Girl,215552
2022-01-26 06:52,Skiibii,Baddest Boy - Remix,144065
2022-01-26 06:53,Fireboy DML,Peru,3349
2022-01-26 19:34,melvitto,Come Over,248366
2022-01-26 19:39,Garrett Kato,Delusional,250226
2022-01-26 19:42,Thelma Plum,Homecoming Queen,231666
2022-01-26 19:45,Gary Go,Cinema - Acoustic,179856
2022-01-27 20:22,Alec Benjamin,Let Me Down Slowly,124416
2022-01-27 21:06,Dangbana Republik,World,11669
2022-01-27 21:06,Yung Lean,Ginseng Strip 2002,38336
2022-01-27 21:06,Dangbana Republik,Soldier Go,13269
2022-01-27 21:06,Dangbana Republik,Rush,9856
2022-01-27 21:07,Bella Shmurda,My Friend,10880
2022-01-27 21:07,Adekunle Gold,Mercy,1173
2022-01-28 01:50,Yung Lean,Ginseng Strip 2002,153999
2022-01-28 01:52,The Notorious B.I.G.,Juicy,78673
2022-01-28 01:54,T-Classic,MAKAVELI,138114
2022-01-28 01:57,Fave,Obsessed,164210
2022-01-28 02:00,Jaywillz,Medicine,136269
2022-01-28 16:23,Yung Lean,Ginseng Strip 2002,136512
2022-01-29 17:07,Yung Lean,Ginseng Strip 2002,153999
2022-01-29 17:07,The Notorious B.I.G.,Juicy,2680
2022-01-29 17:09,T-Classic,MAKAVELI,138114
2022-01-29 17:12,Fave,Obsessed,164210
2022-01-29 17:15,Jaywillz,Medicine,159679
2022-01-29 17:19,Obongjayar,Gone Girl,253685
2022-01-29 17:21,Ajebo Hustlers,Solace,120000
2022-01-29 17:29,Savage,Rosemary,188760
2022-01-29 17:33,Ruger,Dior,220525
2022-01-29 17:36,Magixx,Love Don't Cost A Dime,205714
2022-01-30 06:44,Adekunle Gold,Okay,25179
2022-01-30 06:46,Skiibii,Baddest Boy - Remix,144065
2022-01-30 06:49,Mohbad,Backside,143439
2022-01-30 06:51,Basketmouth,Your Body (feat. Buju),130918
2022-01-30 07:34,Timaya,Cold Outside,151952
2022-01-30 07:34,Basketmouth,Your Body (feat. Buju),250
2022-01-30 07:34,Mohbad,Backside,3760
2022-01-30 07:37,Monaky,The Suitor,4520
2022-01-30 07:37,Skiibii,Baddest Boy - Remix,144065
2022-01-30 07:39,Skiibii,Baddest Boy - Remix,144065
2022-01-30 07:39,BNXN fka Buju,Outside,6200
2022-01-30 07:42,Skiibii,Baddest Boy - Remix,144065
2022-01-30 07:45,Jinmi Adbuls,Long Distance,230896
2022-01-30 07:48,Monty Datta,Sing to You,153627
2022-01-30 07:52,Roddy Ricch,Down Below,224002
2022-01-30 07:56,Kanye West,I Wonder,243440
2022-01-30 07:58,Bad Boy Timz,Move,150491
2022-01-30 07:59,AJR,Netflix Trip,30717
2022-01-30 08:02,James Arthur,Say You Won't Let Go,211466
2022-01-30 08:05,Rema,Bounce,187782
2022-01-30 08:09,明星 <Akeboshi>,Wind,220600
2022-01-30 08:15,Radical Face,Always Gold,355666
2022-01-30 08:16,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],72374
2022-01-30 08:20,JAY-Z,Numb / Encore,205733
2022-01-30 10:05,Skiibii,Baddest Boy - Remix,223082
2022-01-30 15:27,I.Am.Tru.Starr,Blunt Guts & Ashtrays,0
2022-01-30 15:27,Mac Miller,Good News,1000
2022-01-30 15:27,Mac Miller,Good News,301546
2022-01-30 15:27,JAY-Z,Numb / Encore,1770
2022-01-30 15:27,稲垣次郎とソウル・メディア,ブリーズ,530
2022-01-30 15:27,flora cash,You're Somebody Else,820
2022-01-30 15:27,Christina Perri,A Thousand Years,1120
